codec,k,n,trace,assemblies,seed,schedule,gap_ms,arrivals,rank,valid,matrix_ms,encode_ms,root_ms,proof_ms,elimination_ms,backsub_ms,reencode_root_ms,elimination_before_last_ms,tail_ms,completion_ms,array_storage_bound_bytes,process_peak_rss_kib,warmup
rlnc16,32,64,parity_first,1,101,online,0,32,32,1,0.003928,16.4998,2.19295,1.41593,8.57006,8.00717,19.3238,0,37.3169,37.3169,14686208,24784,0
rlnc16,32,64,parity_first,1,101,online,0.1,32,32,1,0.003928,16.4998,2.19295,1.41593,8.57006,8.00717,19.3238,2.25582,34.2901,37.3901,14686208,24784,0
rlnc16,32,64,parity_first,1,101,online,1,32,32,1,0.003928,16.4998,2.19295,1.41593,8.57006,8.00717,19.3238,8.05204,27.8914,58.8914,14686208,24784,0
rlnc16,32,64,parity_first,1,101,online_eager,0,32,32,1,0.003928,16.4998,2.19295,1.47292,17.8365,0.00014,20.0241,0,39.3336,39.3336,14686208,24784,0
rlnc16,32,64,parity_first,1,101,online_eager,0.1,32,32,1,0.003928,16.4998,2.19295,1.47292,17.8365,0.00014,20.0241,2.51317,36.2862,39.3862,14686208,24784,0
rlnc16,32,64,parity_first,1,101,online_eager,1,32,32,1,0.003928,16.4998,2.19295,1.47292,17.8365,0.00014,20.0241,15.7566,22.157,53.157,14686208,24784,0
rlnc16,32,64,parity_first,1,102,batch,0,32,32,1,0.003918,16.6596,2.18211,1.42729,8.62542,7.99687,19.8285,0,37.8781,37.8781,14686208,24784,0
rlnc16,32,64,parity_first,1,102,batch,0.1,32,32,1,0.003918,16.6596,2.18211,1.42729,8.62542,7.99687,19.8285,0,36.4941,39.5941,14686208,24784,0
rlnc16,32,64,parity_first,1,102,batch,1,32,32,1,0.003918,16.6596,2.18211,1.42729,8.62542,7.99687,19.8285,0,36.4941,67.4941,14686208,24784,0
rlnc16,32,64,parity_first,1,102,online,0,32,32,1,0.003918,16.6596,2.18211,1.42729,8.62542,7.99687,19.8285,0,37.8781,37.8781,14686208,24784,0
rlnc16,32,64,parity_first,1,102,online,0.1,32,32,1,0.003918,16.6596,2.18211,1.42729,8.62542,7.99687,19.8285,2.27243,34.8487,37.9487,14686208,24784,0
rlnc16,32,64,parity_first,1,102,online,1,32,32,1,0.003918,16.6596,2.18211,1.42729,8.62542,7.99687,19.8285,8.10853,28.3856,59.3856,14686208,24784,0
rlnc16,32,64,parity_first,1,102,online_eager,0,32,32,1,0.003918,16.6596,2.18211,1.37059,16.5687,3e-05,19.8158,0,37.7551,37.7551,14686208,24784,0
rlnc16,32,64,parity_first,1,102,online_eager,0.1,32,32,1,0.003918,16.6596,2.18211,1.37059,16.5687,3e-05,19.8158,2.51095,34.7125,37.8125,14686208,24784,0
rlnc16,32,64,parity_first,1,102,online_eager,1,32,32,1,0.003918,16.6596,2.18211,1.37059,16.5687,3e-05,19.8158,15.4849,20.9457,51.9457,14686208,24784,0
rlnc16,32,64,parity_first,1,103,batch,0,32,32,1,0.004098,16.7341,2.12283,1.38308,8.63507,7.95833,20.2136,0,38.1901,38.1901,14686208,24784,0
rlnc16,32,64,parity_first,1,103,batch,0.1,32,32,1,0.004098,16.7341,2.12283,1.38308,8.63507,7.95833,20.2136,0,36.8493,39.9493,14686208,24784,0
rlnc16,32,64,parity_first,1,103,batch,1,32,32,1,0.004098,16.7341,2.12283,1.38308,8.63507,7.95833,20.2136,0,36.8493,67.8493,14686208,24784,0
rlnc16,32,64,parity_first,1,103,online,0,32,32,1,0.004098,16.7341,2.12283,1.38308,8.63507,7.95833,20.2136,0,38.1901,38.1901,14686208,24784,0
rlnc16,32,64,parity_first,1,103,online,0.1,32,32,1,0.004098,16.7341,2.12283,1.38308,8.63507,7.95833,20.2136,2.29282,35.1689,38.2689,14686208,24784,0
rlnc16,32,64,parity_first,1,103,online,1,32,32,1,0.004098,16.7341,2.12283,1.38308,8.63507,7.95833,20.2136,8.11152,28.7378,59.7378,14686208,24784,0
rlnc16,32,64,parity_first,1,103,online_eager,0,32,32,1,0.004098,16.7341,2.12283,1.35111,16.5325,0.00011,19.766,0,37.6497,37.6497,14686208,24784,0
rlnc16,32,64,parity_first,1,103,online_eager,0.1,32,32,1,0.004098,16.7341,2.12283,1.35111,16.5325,0.00011,19.766,2.50975,34.6059,37.7059,14686208,24784,0
rlnc16,32,64,parity_first,1,103,online_eager,1,32,32,1,0.004098,16.7341,2.12283,1.35111,16.5325,0.00011,19.766,15.4738,20.8664,51.8664,14686208,24784,0
rs16,32,40,systematic,4,100,batch,0,32,32,1,0.067326,4.81918,3.61611,5.53498,0.080111,0.004859,22.2473,0,27.8673,27.8673,24128000,24784,1
rs16,32,40,systematic,4,100,batch,0.1,32,32,1,0.067326,4.81918,3.61611,5.53498,0.080111,0.004859,22.2473,0,24.7673,27.8673,24128000,24784,1
rs16,32,40,systematic,4,100,batch,1,32,32,1,0.067326,4.81918,3.61611,5.53498,0.080111,0.004859,22.2473,0,22.4961,53.4961,24128000,24784,1
rs16,32,40,systematic,4,100,online,0,32,32,1,0.067326,4.81918,3.61611,5.53498,0.080111,0.004859,22.2473,0,27.8673,27.8673,24128000,24784,1
rs16,32,40,systematic,4,100,online,0.1,32,32,1,0.067326,4.81918,3.61611,5.53498,0.080111,0.004859,22.2473,0.042963,24.7673,27.8673,24128000,24784,1
rs16,32,40,systematic,4,100,online,1,32,32,1,0.067326,4.81918,3.61611,5.53498,0.080111,0.004859,22.2473,0.077655,22.4184,53.4184,24128000,24784,1
rs16,32,40,systematic,4,100,online_eager,0,32,32,1,0.067326,4.81918,3.61611,5.25636,0.094822,0.0001,22.0762,0,27.4275,27.4275,24128000,24784,1
rs16,32,40,systematic,4,100,online_eager,0.1,32,32,1,0.067326,4.81918,3.61611,5.25636,0.094822,0.0001,22.0762,0.053414,24.3275,27.4275,24128000,24784,1
rs16,32,40,systematic,4,100,online_eager,1,32,32,1,0.067326,4.81918,3.61611,5.25636,0.094822,0.0001,22.0762,0.091736,22.2433,53.2433,24128000,24784,1
rs16,32,40,systematic,4,101,batch,0,32,32,1,0.054642,4.23337,1.28665,5.3665,0.090429,0.004208,22.2047,0,27.6658,27.6658,24128000,24784,0
rs16,32,40,systematic,4,101,batch,0.1,32,32,1,0.054642,4.23337,1.28665,5.3665,0.090429,0.004208,22.2047,0,24.5658,27.6658,24128000,24784,0
rs16,32,40,systematic,4,101,batch,1,32,32,1,0.054642,4.23337,1.28665,5.3665,0.090429,0.004208,22.2047,0,22.4666,53.4666,24128000,24784,0
rs16,32,40,systematic,4,101,online,0,32,32,1,0.054642,4.23337,1.28665,5.3665,0.090429,0.004208,22.2047,0,27.6658,27.6658,24128000,24784,0
rs16,32,40,systematic,4,101,online,0.1,32,32,1,0.054642,4.23337,1.28665,5.3665,0.090429,0.004208,22.2047,0.051392,24.5658,27.6658,24128000,24784,0
rs16,32,40,systematic,4,101,online,1,32,32,1,0.054642,4.23337,1.28665,5.3665,0.090429,0.004208,22.2047,0.087624,22.379,53.379,24128000,24784,0
rs16,32,40,systematic,4,101,online_eager,0,32,32,1,0.054642,4.23337,1.28665,5.26971,0.106838,0.00014,22.2172,0,27.5939,27.5939,24128000,24784,0
rs16,32,40,systematic,4,101,online_eager,0.1,32,32,1,0.054642,4.23337,1.28665,5.26971,0.106838,0.00014,22.2172,0.0602,24.4939,27.5939,24128000,24784,0
rs16,32,40,systematic,4,101,online_eager,1,32,32,1,0.054642,4.23337,1.28665,5.26971,0.106838,0.00014,22.2172,0.103182,22.3841,53.3841,24128000,24784,0
rs16,32,40,systematic,4,102,batch,0,32,32,1,0.061716,4.14421,1.29612,5.37448,0.090253,0.005049,22.2274,0,27.6971,27.6971,24128000,24784,0
rs16,32,40,systematic,4,102,batch,0.1,32,32,1,0.061716,4.14421,1.29612,5.37448,0.090253,0.005049,22.2274,0,24.5971,27.6971,24128000,24784,0
rs16,32,40,systematic,4,102,batch,1,32,32,1,0.061716,4.14421,1.29612,5.37448,0.090253,0.005049,22.2274,0,22.4992,53.4992,24128000,24784,0
rs16,32,40,systematic,4,102,online,0,32,32,1,0.061716,4.14421,1.29612,5.37448,0.090253,0.005049,22.2274,0,27.6971,27.6971,24128000,24784,0
rs16,32,40,systematic,4,102,online,0.1,32,32,1,0.061716,4.14421,1.29612,5.37448,0.090253,0.005049,22.2274,0.050834,24.5971,27.6971,24128000,24784,0
rs16,32,40,systematic,4,102,online,1,32,32,1,0.061716,4.14421,1.29612,5.37448,0.090253,0.005049,22.2274,0.087407,22.4118,53.4118,24128000,24784,0
rs16,32,40,systematic,4,102,online_eager,0,32,32,1,0.061716,4.14421,1.29612,5.31259,0.103966,0.00014,22.2331,0,27.6498,27.6498,24128000,24784,0
rs16,32,40,systematic,4,102,online_eager,0.1,32,32,1,0.061716,4.14421,1.29612,5.31259,0.103966,0.00014,22.2331,0.056873,24.5498,27.6498,24128000,24784,0
rs16,32,40,systematic,4,102,online_eager,1,32,32,1,0.061716,4.14421,1.29612,5.31259,0.103966,0.00014,22.2331,0.100501,22.4016,53.4016,24128000,24784,0
rs16,32,40,systematic,4,103,batch,0,32,32,1,0.066024,4.16019,1.28791,5.39458,0.08963,0.00563,22.3982,0,27.8881,27.8881,24128000,24784,0
rs16,32,40,systematic,4,103,batch,0.1,32,32,1,0.066024,4.16019,1.28791,5.39458,0.08963,0.00563,22.3982,0,24.7881,27.8881,24128000,24784,0
rs16,32,40,systematic,4,103,batch,1,32,32,1,0.066024,4.16019,1.28791,5.39458,0.08963,0.00563,22.3982,0,22.6605,53.6605,24128000,24784,0
rs16,32,40,systematic,4,103,online,0,32,32,1,0.066024,4.16019,1.28791,5.39458,0.08963,0.00563,22.3982,0,27.8881,27.8881,24128000,24784,0
rs16,32,40,systematic,4,103,online,0.1,32,32,1,0.066024,4.16019,1.28791,5.39458,0.08963,0.00563,22.3982,0.050234,24.7881,27.8881,24128000,24784,0
rs16,32,40,systematic,4,103,online,1,32,32,1,0.066024,4.16019,1.28791,5.39458,0.08963,0.00563,22.3982,0.086675,22.5738,53.5738,24128000,24784,0
rs16,32,40,systematic,4,103,online_eager,0,32,32,1,0.066024,4.16019,1.28791,5.28203,0.107312,0.00013,22.4159,0,27.8054,27.8054,24128000,24784,0
rs16,32,40,systematic,4,103,online_eager,0.1,32,32,1,0.066024,4.16019,1.28791,5.28203,0.107312,0.00013,22.4159,0.059342,24.7054,27.8054,24128000,24784,0
rs16,32,40,systematic,4,103,online_eager,1,32,32,1,0.066024,4.16019,1.28791,5.28203,0.107312,0.00013,22.4159,0.103745,22.5826,53.5826,24128000,24784,0
rlnc16,32,40,systematic,4,100,batch,0,32,32,1,0.004649,9.47708,4.04164,11.3246,0.189356,0.008226,34.5571,0,46.0793,46.0793,24128000,24976,1
rlnc16,32,40,systematic,4,100,batch,0.1,32,32,1,0.004649,9.47708,4.04164,11.3246,0.189356,0.008226,34.5571,0,42.9793,46.0793,24128000,24976,1
rlnc16,32,40,systematic,4,100,batch,1,32,32,1,0.004649,9.47708,4.04164,11.3246,0.189356,0.008226,34.5571,0,35.1519,66.1519,24128000,24976,1
rlnc16,32,40,systematic,4,100,online,0,32,32,1,0.004649,9.47708,4.04164,11.3246,0.189356,0.008226,34.5571,0,46.0793,46.0793,24128000,24976,1
rlnc16,32,40,systematic,4,100,online,0.1,32,32,1,0.004649,9.47708,4.04164,11.3246,0.189356,0.008226,34.5571,0.046069,42.9793,46.0793,24128000,24976,1
rlnc16,32,40,systematic,4,100,online,1,32,32,1,0.004649,9.47708,4.04164,11.3246,0.189356,0.008226,34.5571,0.165682,34.9862,65.9862,24128000,24976,1
rlnc16,32,40,systematic,4,100,online_eager,0,32,32,1,0.004649,9.47708,4.04164,5.44609,0.096977,0.00037,22.1935,0,27.737,27.737,24128000,24976,1
rlnc16,32,40,systematic,4,100,online_eager,0.1,32,32,1,0.004649,9.47708,4.04164,5.44609,0.096977,0.00037,22.1935,0.050999,24.637,27.737,24128000,24976,1
rlnc16,32,40,systematic,4,100,online_eager,1,32,32,1,0.004649,9.47708,4.04164,5.44609,0.096977,0.00037,22.1935,0.093721,22.3616,53.3616,24128000,24976,1
rlnc16,32,40,systematic,4,101,batch,0,32,32,1,0.002204,4.15317,1.30265,5.43814,0.082599,0.006613,22.3409,0,27.8683,27.8683,24128000,24976,0
rlnc16,32,40,systematic,4,101,batch,0.1,32,32,1,0.002204,4.15317,1.30265,5.43814,0.082599,0.006613,22.3409,0,24.7683,27.8683,24128000,24976,0
rlnc16,32,40,systematic,4,101,batch,1,32,32,1,0.002204,4.15317,1.30265,5.43814,0.082599,0.006613,22.3409,0,22.599,53.599,24128000,24976,0
rlnc16,32,40,systematic,4,101,online,0,32,32,1,0.002204,4.15317,1.30265,5.43814,0.082599,0.006613,22.3409,0,27.8683,27.8683,24128000,24976,0
rlnc16,32,40,systematic,4,101,online,0.1,32,32,1,0.002204,4.15317,1.30265,5.43814,0.082599,0.006613,22.3409,0.044413,24.7683,27.8683,24128000,24976,0
rlnc16,32,40,systematic,4,101,online,1,32,32,1,0.002204,4.15317,1.30265,5.43814,0.082599,0.006613,22.3409,0.079915,22.5191,53.5191,24128000,24976,0
rlnc16,32,40,systematic,4,101,online_eager,0,32,32,1,0.002204,4.15317,1.30265,5.38631,0.096223,0.00011,22.9472,0,28.4299,28.4299,24128000,24976,0
rlnc16,32,40,systematic,4,101,online_eager,0.1,32,32,1,0.002204,4.15317,1.30265,5.38631,0.096223,0.00011,22.9472,0.051114,25.3299,28.4299,24128000,24976,0
rlnc16,32,40,systematic,4,101,online_eager,1,32,32,1,0.002204,4.15317,1.30265,5.38631,0.096223,0.00011,22.9472,0.092887,23.1163,54.1163,24128000,24976,0
rlnc16,32,40,systematic,4,102,batch,0,32,32,1,0.002004,4.18023,1.30817,5.52102,0.083221,0.004459,22.2689,0,27.8776,27.8776,24128000,24976,0
rlnc16,32,40,systematic,4,102,batch,0.1,32,32,1,0.002004,4.18023,1.30817,5.52102,0.083221,0.004459,22.2689,0,24.7776,27.8776,24128000,24976,0
rlnc16,32,40,systematic,4,102,batch,1,32,32,1,0.002004,4.18023,1.30817,5.52102,0.083221,0.004459,22.2689,0,22.5292,53.5292,24128000,24976,0
rlnc16,32,40,systematic,4,102,online,0,32,32,1,0.002004,4.18023,1.30817,5.52102,0.083221,0.004459,22.2689,0,27.8776,27.8776,24128000,24976,0
rlnc16,32,40,systematic,4,102,online,0.1,32,32,1,0.002004,4.18023,1.30817,5.52102,0.083221,0.004459,22.2689,0.044638,24.7776,27.8776,24128000,24976,0
rlnc16,32,40,systematic,4,102,online,1,32,32,1,0.002004,4.18023,1.30817,5.52102,0.083221,0.004459,22.2689,0.080526,22.4486,53.4486,24128000,24976,0
rlnc16,32,40,systematic,4,102,online_eager,0,32,32,1,0.002004,4.18023,1.30817,5.41118,0.097566,0.000532,22.2224,0,27.7317,27.7317,24128000,24976,0
rlnc16,32,40,systematic,4,102,online_eager,0.1,32,32,1,0.002004,4.18023,1.30817,5.41118,0.097566,0.000532,22.2224,0.050867,24.6317,27.7317,24128000,24976,0
rlnc16,32,40,systematic,4,102,online_eager,1,32,32,1,0.002004,4.18023,1.30817,5.41118,0.097566,0.000532,22.2224,0.0943,22.398,53.398,24128000,24976,0
rlnc16,32,40,systematic,4,103,batch,0,32,32,1,0.002244,4.15638,1.28836,5.45136,0.083807,0.004728,22.1912,0,27.7311,27.7311,24128000,24976,0
rlnc16,32,40,systematic,4,103,batch,0.1,32,32,1,0.002244,4.15638,1.28836,5.45136,0.083807,0.004728,22.1912,0,24.6311,27.7311,24128000,24976,0
rlnc16,32,40,systematic,4,103,batch,1,32,32,1,0.002244,4.15638,1.28836,5.45136,0.083807,0.004728,22.1912,0,22.453,53.453,24128000,24976,0
rlnc16,32,40,systematic,4,103,online,0,32,32,1,0.002244,4.15638,1.28836,5.45136,0.083807,0.004728,22.1912,0,27.7311,27.7311,24128000,24976,0
rlnc16,32,40,systematic,4,103,online,0.1,32,32,1,0.002244,4.15638,1.28836,5.45136,0.083807,0.004728,22.1912,0.045916,24.6311,27.7311,24128000,24976,0
rlnc16,32,40,systematic,4,103,online,1,32,32,1,0.002244,4.15638,1.28836,5.45136,0.083807,0.004728,22.1912,0.080923,22.372,53.372,24128000,24976,0
rlnc16,32,40,systematic,4,103,online_eager,0,32,32,1,0.002244,4.15638,1.28836,5.3334,0.096159,0.00051,22.2704,0,27.7004,27.7004,24128000,24976,0
rlnc16,32,40,systematic,4,103,online_eager,0.1,32,32,1,0.002244,4.15638,1.28836,5.3334,0.096159,0.00051,22.2704,0.051804,24.6004,27.7004,24128000,24976,0
rlnc16,32,40,systematic,4,103,online_eager,1,32,32,1,0.002244,4.15638,1.28836,5.3334,0.096159,0.00051,22.2704,0.092893,22.4425,53.4425,24128000,24976,0
rs16,32,40,parity_first,4,100,batch,0,32,32,1,0.117431,9.16145,3.6662,7.74687,19.1748,34.4281,22.5008,0,83.8506,83.8506,24128000,24976,1
rs16,32,40,parity_first,4,100,batch,0.1,32,32,1,0.117431,9.16145,3.6662,7.74687,19.1748,34.4281,22.5008,0,80.7506,83.8506,24128000,24976,1
rs16,32,40,parity_first,4,100,batch,1,32,32,1,0.117431,9.16145,3.6662,7.74687,19.1748,34.4281,22.5008,0,76.2801,107.28,24128000,24976,1
rs16,32,40,parity_first,4,100,online,0,32,32,1,0.117431,9.16145,3.6662,7.74687,19.1748,34.4281,22.5008,0,83.8506,83.8506,24128000,24976,1
rs16,32,40,parity_first,4,100,online,0.1,32,32,1,0.117431,9.16145,3.6662,7.74687,19.1748,34.4281,22.5008,1.62242,80.7506,83.8506,24128000,24976,1
rs16,32,40,parity_first,4,100,online,1,32,32,1,0.117431,9.16145,3.6662,7.74687,19.1748,34.4281,22.5008,18.6611,57.6191,88.6191,24128000,24976,1
rs16,32,40,parity_first,4,100,online_eager,0,32,32,1,0.117431,9.16145,3.6662,5.55259,18.4705,0.000161,22.4899,0,46.5132,46.5132,24128000,24976,1
rs16,32,40,parity_first,4,100,online_eager,0.1,32,32,1,0.117431,9.16145,3.6662,5.55259,18.4705,0.000161,22.4899,2.08397,43.4132,46.5132,24128000,24976,1
rs16,32,40,parity_first,4,100,online_eager,1,32,32,1,0.117431,9.16145,3.6662,5.55259,18.4705,0.000161,22.4899,17.8864,23.245,54.245,24128000,24976,1
rs16,32,40,parity_first,4,101,batch,0,32,32,1,0.056115,4.27454,1.30466,5.54424,15.0468,32.2653,23.0432,0,75.8995,75.8995,24128000,24976,0
rs16,32,40,parity_first,4,101,batch,0.1,32,32,1,0.056115,4.27454,1.30466,5.54424,15.0468,32.2653,23.0432,0,72.7995,75.8995,24128000,24976,0
rs16,32,40,parity_first,4,101,batch,1,32,32,1,0.056115,4.27454,1.30466,5.54424,15.0468,32.2653,23.0432,0,70.5299,101.53,24128000,24976,0
rs16,32,40,parity_first,4,101,online,0,32,32,1,0.056115,4.27454,1.30466,5.54424,15.0468,32.2653,23.0432,0,75.8995,75.8995,24128000,24976,0
rs16,32,40,parity_first,4,101,online,0.1,32,32,1,0.056115,4.27454,1.30466,5.54424,15.0468,32.2653,23.0432,1.87668,72.7995,75.8995,24128000,24976,0
rs16,32,40,parity_first,4,101,online,1,32,32,1,0.056115,4.27454,1.30466,5.54424,15.0468,32.2653,23.0432,14.526,56.0038,87.0038,24128000,24976,0
rs16,32,40,parity_first,4,101,online_eager,0,32,32,1,0.056115,4.27454,1.30466,5.65846,18.4198,0.00016,22.6119,0,46.6904,46.6904,24128000,24976,0
rs16,32,40,parity_first,4,101,online_eager,0.1,32,32,1,0.056115,4.27454,1.30466,5.65846,18.4198,0.00016,22.6119,2.02615,43.5904,46.6904,24128000,24976,0
rs16,32,40,parity_first,4,101,online_eager,1,32,32,1,0.056115,4.27454,1.30466,5.65846,18.4198,0.00016,22.6119,17.8336,23.37,54.37,24128000,24976,0
rs16,32,40,parity_first,4,102,batch,0,32,32,1,0.055504,4.17819,1.30955,5.57317,15.1795,32.303,23.2078,0,76.2635,76.2635,24128000,24976,0
rs16,32,40,parity_first,4,102,batch,0.1,32,32,1,0.055504,4.17819,1.30955,5.57317,15.1795,32.303,23.2078,0,73.1635,76.2635,24128000,24976,0
rs16,32,40,parity_first,4,102,batch,1,32,32,1,0.055504,4.17819,1.30955,5.57317,15.1795,32.303,23.2078,0,70.862,101.862,24128000,24976,0
rs16,32,40,parity_first,4,102,online,0,32,32,1,0.055504,4.17819,1.30955,5.57317,15.1795,32.303,23.2078,0,76.2635,76.2635,24128000,24976,0
rs16,32,40,parity_first,4,102,online,0.1,32,32,1,0.055504,4.17819,1.30955,5.57317,15.1795,32.303,23.2078,1.88295,73.1635,76.2635,24128000,24976,0
rs16,32,40,parity_first,4,102,online,1,32,32,1,0.055504,4.17819,1.30955,5.57317,15.1795,32.303,23.2078,14.6585,56.2035,87.2035,24128000,24976,0
rs16,32,40,parity_first,4,102,online_eager,0,32,32,1,0.055504,4.17819,1.30955,5.72076,18.3929,0.000161,22.6248,0,46.7387,46.7387,24128000,24976,0
rs16,32,40,parity_first,4,102,online_eager,0.1,32,32,1,0.055504,4.17819,1.30955,5.72076,18.3929,0.000161,22.6248,2.09706,43.6387,46.7387,24128000,24976,0
rs16,32,40,parity_first,4,102,online_eager,1,32,32,1,0.055504,4.17819,1.30955,5.72076,18.3929,0.000161,22.6248,17.8047,23.3841,54.3841,24128000,24976,0
rs16,32,40,parity_first,4,103,batch,0,32,32,1,0.052328,4.17228,1.29624,5.71719,15.245,32.4071,23.2027,0,76.572,76.572,24128000,24976,0
rs16,32,40,parity_first,4,103,batch,0.1,32,32,1,0.052328,4.17228,1.29624,5.71719,15.245,32.4071,23.2027,0,73.472,76.572,24128000,24976,0
rs16,32,40,parity_first,4,103,batch,1,32,32,1,0.052328,4.17228,1.29624,5.71719,15.245,32.4071,23.2027,0,71.0274,102.027,24128000,24976,0
rs16,32,40,parity_first,4,103,online,0,32,32,1,0.052328,4.17228,1.29624,5.71719,15.245,32.4071,23.2027,0,76.572,76.572,24128000,24976,0
rs16,32,40,parity_first,4,103,online,0.1,32,32,1,0.052328,4.17228,1.29624,5.71719,15.245,32.4071,23.2027,1.85034,73.472,76.572,24128000,24976,0
rs16,32,40,parity_first,4,103,online,1,32,32,1,0.052328,4.17228,1.29624,5.71719,15.245,32.4071,23.2027,14.719,56.3084,87.3084,24128000,24976,0
rs16,32,40,parity_first,4,103,online_eager,0,32,32,1,0.052328,4.17228,1.29624,5.75637,18.3815,0.00017,22.4789,0,46.6169,46.6169,24128000,24976,0
rs16,32,40,parity_first,4,103,online_eager,0.1,32,32,1,0.052328,4.17228,1.29624,5.75637,18.3815,0.00017,22.4789,1.99903,43.5169,46.6169,24128000,24976,0
rs16,32,40,parity_first,4,103,online_eager,1,32,32,1,0.052328,4.17228,1.29624,5.75637,18.3815,0.00017,22.4789,17.7673,23.2873,54.2873,24128000,24976,0
rlnc16,32,40,parity_first,4,100,batch,0,32,32,1,0.002174,4.52712,1.85489,5.59185,14.889,31.8532,22.7542,0,75.0881,75.0881,24128000,24976,1
rlnc16,32,40,parity_first,4,100,batch,0.1,32,32,1,0.002174,4.52712,1.85489,5.59185,14.889,31.8532,22.7542,0,71.9881,75.0881,24128000,24976,1
rlnc16,32,40,parity_first,4,100,batch,1,32,32,1,0.002174,4.52712,1.85489,5.59185,14.889,31.8532,22.7542,0,69.6657,100.666,24128000,24976,1
rlnc16,32,40,parity_first,4,100,online,0,32,32,1,0.002174,4.52712,1.85489,5.59185,14.889,31.8532,22.7542,0,75.0881,75.0881,24128000,24976,1
rlnc16,32,40,parity_first,4,100,online,0.1,32,32,1,0.002174,4.52712,1.85489,5.59185,14.889,31.8532,22.7542,1.87155,71.9881,75.0881,24128000,24976,1
rlnc16,32,40,parity_first,4,100,online,1,32,32,1,0.002174,4.52712,1.85489,5.59185,14.889,31.8532,22.7542,14.3724,55.2933,86.2933,24128000,24976,1
rlnc16,32,40,parity_first,4,100,online_eager,0,32,32,1,0.002174,4.52712,1.85489,5.78886,18.8696,0.000302,22.7401,0,47.3988,47.3988,24128000,24976,1
rlnc16,32,40,parity_first,4,100,online_eager,0.1,32,32,1,0.002174,4.52712,1.85489,5.78886,18.8696,0.000302,22.7401,2.05706,44.2988,47.3988,24128000,24976,1
rlnc16,32,40,parity_first,4,100,online_eager,1,32,32,1,0.002174,4.52712,1.85489,5.78886,18.8696,0.000302,22.7401,18.2818,23.502,54.502,24128000,24976,1
rlnc16,32,40,parity_first,4,101,batch,0,32,32,1,0.002415,4.26628,1.37532,5.76447,15.3982,32.2219,23.018,0,76.4026,76.4026,24128000,24976,0
rlnc16,32,40,parity_first,4,101,batch,0.1,32,32,1,0.002415,4.26628,1.37532,5.76447,15.3982,32.2219,23.018,0,73.3026,76.4026,24128000,24976,0
rlnc16,32,40,parity_first,4,101,batch,1,32,32,1,0.002415,4.26628,1.37532,5.76447,15.3982,32.2219,23.018,0,70.8121,101.812,24128000,24976,0
rlnc16,32,40,parity_first,4,101,online,0,32,32,1,0.002415,4.26628,1.37532,5.76447,15.3982,32.2219,23.018,0,76.4026,76.4026,24128000,24976,0
rlnc16,32,40,parity_first,4,101,online,0.1,32,32,1,0.002415,4.26628,1.37532,5.76447,15.3982,32.2219,23.018,1.85678,73.3026,76.4026,24128000,24976,0
rlnc16,32,40,parity_first,4,101,online,1,32,32,1,0.002415,4.26628,1.37532,5.76447,15.3982,32.2219,23.018,14.8757,55.9364,86.9364,24128000,24976,0
rlnc16,32,40,parity_first,4,101,online_eager,0,32,32,1,0.002415,4.26628,1.37532,5.77432,18.5031,0.000363,22.7766,0,47.0543,47.0543,24128000,24976,0
rlnc16,32,40,parity_first,4,101,online_eager,0.1,32,32,1,0.002415,4.26628,1.37532,5.77432,18.5031,0.000363,22.7766,2.09758,43.9543,47.0543,24128000,24976,0
rlnc16,32,40,parity_first,4,101,online_eager,1,32,32,1,0.002415,4.26628,1.37532,5.77432,18.5031,0.000363,22.7766,17.9149,23.5396,54.5396,24128000,24976,0
rlnc16,32,40,parity_first,4,102,batch,0,32,32,1,0.003597,4.19954,1.30846,5.7401,15.2079,32.3968,22.9088,0,76.2535,76.2535,24128000,24976,0
rlnc16,32,40,parity_first,4,102,batch,0.1,32,32,1,0.003597,4.19954,1.30846,5.7401,15.2079,32.3968,22.9088,0,73.1535,76.2535,24128000,24976,0
rlnc16,32,40,parity_first,4,102,batch,1,32,32,1,0.003597,4.19954,1.30846,5.7401,15.2079,32.3968,22.9088,0,70.6881,101.688,24128000,24976,0
rlnc16,32,40,parity_first,4,102,online,0,32,32,1,0.003597,4.19954,1.30846,5.7401,15.2079,32.3968,22.9088,0,76.2535,76.2535,24128000,24976,0
rlnc16,32,40,parity_first,4,102,online,0.1,32,32,1,0.003597,4.19954,1.30846,5.7401,15.2079,32.3968,22.9088,1.84279,73.1535,76.2535,24128000,24976,0
rlnc16,32,40,parity_first,4,102,online,1,32,32,1,0.003597,4.19954,1.30846,5.7401,15.2079,32.3968,22.9088,14.6825,56.0056,87.0056,24128000,24976,0
rlnc16,32,40,parity_first,4,102,online_eager,0,32,32,1,0.003597,4.19954,1.30846,5.87214,18.4455,0.000562,22.5428,0,46.8611,46.8611,24128000,24976,0
rlnc16,32,40,parity_first,4,102,online_eager,0.1,32,32,1,0.003597,4.19954,1.30846,5.87214,18.4455,0.000562,22.5428,2.00092,43.7611,46.8611,24128000,24976,0
rlnc16,32,40,parity_first,4,102,online_eager,1,32,32,1,0.003597,4.19954,1.30846,5.87214,18.4455,0.000562,22.5428,17.8579,23.3204,54.3204,24128000,24976,0
rlnc16,32,40,parity_first,4,103,batch,0,32,32,1,0.002234,4.18891,1.30125,5.56335,14.9243,32.1947,23.0628,0,75.7451,75.7451,24128000,24976,0
